90 0 -0 12.188 0.0341504
84 0 -0 35.058 0.2471151
84 90 -0 -1.3330160598557 0.0992797
84 180 -0 18.0018338351264 0.1035299
84 270 -0 15.0654549810079 0.1992105
78 0 -0 -4.585 0.3080962
78 45 -0 -5.92529329877016 -0.1269262
78 90 -0 -14.9132677817322 -0.2062175
78 135 -0 17.9097555348246 0.0082746
78 180 -0 11.8788599728254 0.014407
78 225 -0 -30.1692203482905 -0.2365679
78 270 -0 -70.6335923162092 -0.1419638
78 315 2448.24928924985 43.201915937768 0.2881307
72 0 -0 56.016 0.4506497
72 30 -0 -2.64498523125592 -0.1392013
72 60 -0 -0.628784531013613 -0.1971212
72 90 20.2674072649638 -18.3179726911897 -0.1420926
72 120 83.7346800353805 -23.9412930143583 -0.067156
72 150 2.75855369198548 5.41972648635736 -0.0318862
72 180 -0 3.95583142674881 0.0101896
72 210 -0 -45.1138890971354 -0.380968
72 240 -0 4.37467640297074 -0.0582054
72 270 9.25767850290854 -25.7100220673184 -0.1442144
72 300 -0 68.1522029967253 0.3425362
72 330 1813.4826922793 98.5199458384655 0.398859
66 0 -0 64.843 0.2080926
66 22.5 80.7156230924487 -11.9472789776642 -0.1648536
66 45 47.7694820448635 66.4469261444645 0.0716477
66 67.5 22.4918868940127 -15.903135556883 0.0360206
66 90 295.345781835283 -19.5876569495178 -0.1021429
66 112.5 392.621388396039 -3.27292621109913 0.060419
66 135 740.885657225531 11.2114493292146 0.058598
66 157.5 566.206159372254 10.8043606243815 0.026439
66 180 346.094110105616 2.32578109143893 -0.0219821
66 202.5 154.547657323408 8.9553126139019 0.1063835
66 225 330.776818135172 22.7597478222873 0.2393245
66 247.5 398.244948836768 -6.66802080181339 -0.0758905
66 270 86.070265261279 -64.6219177269797 -0.266937
66 292.5 115.003605408646 -51.5330978835883 -0.2042734
66 315 2617.23533973627 54.4380800406506 0.5873757
66 337.5 18.8751823979184 47.8793094332814 0.5492155
60 0 -0 21.472 0.0512479
60 18 25.0001354552405 -4.76961183061493 -0.3487829
60 36 188.005564453392 -1.44821015689351 -0.0128581
60 54 183.726924255899 16.2825980707722 0.1652397
60 72 54.2505725420629 -20.1847383285674 -0.1865384
60 90 122.252012156743 -37.5868612243304 -0.1903939
60 108 326.045416291288 -31.3369855744527 -0.2758391
60 126 549.557700471158 23.8407485484043 0.0304411
60 144 591.23541694502 37.2224238276125 0.1562492
60 162 318.299014495125 34.5914436581846 0.2446338
60 180 -0 -39.3792415542969 -0.2041376
60 198 7.49668220996108 9.61623056177656 0.2246236
60 216 7.50520277270131 2.52850204460563 0.3511182
60 234 1029.95168601741 24.3250357714582 0.1501027
60 252 448.737437382778 -21.4697324459562 -0.3058716
60 270 -0 -36.9791231030766 -0.5538081
60 288 132.289332495414 -26.3718795161105 -0.2291414
60 306 -0 14.6139832311788 0.0777606
60 324 -0 28.7226896680281 0.2368987
60 342 -0 25.3514688562006 0.1375123
54 0 -0 -12.688 -0.0641182
54 15 8.48504604779096 14.110604260353 -0.0442421
54 30 181.50282861904 -3.61565589327773 -0.0895474
54 45 187.45157197031 10.3860847837472 0.0976842
54 60 347.737395497996 22.8203252909165 0.1960824
54 75 91.0104075298786 -25.8289354347242 -0.1802822
54 90 961.625861315012 17.5523976347995 -0.0283396
54 105 997.695701497146 16.6490859219658 -0.2167981
54 120 795.953120879581 -19.4645044050444 -0.0179938
54 135 1512.99331523289 94.4652026969795 0.2368476
54 150 -0 17.3512834526696 0.1273441
54 165 -0 14.8184668748547 -0.350053
54 180 -0 147.648736920335 0.0587516
54 195 -0 142.467537474618 0.3769981
54 210 -0 36.407010746495 0.3785321
54 225 -0 1.65011894119312 -0.0537456
54 240 1832.37886807827 43.1601870278724 0.0893097
54 255 587.755729913567 6.88930003937788 -0.0234907
54 270 215.489873917264 -36.743369039372 -0.3218282
54 285 268.940526449226 -43.5381716459372 -0.3574688
54 300 361.871846614774 -26.1516861010945 -0.3501588
54 315 -0 34.5419114172992 0.2735381
54 330 -0 44.3108159436591 0.2760464
54 345 -0 23.0489571004449 0.126585
48 0 119.999999613942 25.265 -0.0529606
48 12.85714 441.364872811798 -32.8123909610046 0.3027345
48 25.71429 419.635020422844 -3.95217882309394 0.2196951
48 38.57143 196.570724926567 46.6746048386145 0.0622034
48 51.42857 -15.4977867828986 -31.3357835743145 -0.3993376
48 64.28571 116.194129600655 -41.6102202568983 -0.2760569
48 77.14286 748.608288154193 -18.0142782581061 -0.1564783
48 90 3069.68778035802 42.2660547636348 0.0637348
48 102.85714 1589.37722883414 -16.4666331118027 -0.2744485
48 115.71429 658.941525589776 -18.9269878645872 -0.1397545
48 128.57143 323.440604886966 13.4235768297722 0.2225934
48 141.42857 -0 15.8590296642698 0.135483
48 154.28571 -0 180.183840184686 0.3553903
48 167.14286 -0 -25.7024805003151 -0.1548776
48 180 -0 13.0391683600712 0.1323692
48 192.85714 -0 17.7573299350431 0.2602398
48 205.71429 -0 5.6386073561899 0.0927249
48 218.57143 -0 -7.27066328810295 -0.1049046
48 231.42857 -0 -12.9637080414107 -0.1735675
48 244.28571 1030.39886590045 -12.8206331248275 0.0903414
48 257.14286 708.02240827886 25.0929970494667 0.2437459
48 270 468.8370110698 21.4236303051504 -0.0286717
48 282.85714 339.101599587562 -34.0341537104916 -0.2203399
48 295.71429 -0 -17.4728939730683 -0.1190414
48 308.57143 -0 -14.2065694361378 0.2024512
48 321.42857 -0 21.1290756471729 0.162945
48 334.28571 -0 46.360284279739 0.4775827
48 347.14286 -0 13.5538284221215 0.0612715
42 0 359.000000152026 8.272 0.2413412
42 11.25 -0 44.133109527002 0.3323308
42 22.5 853.044877470343 51.3143262339647 0.6331658
42 33.75 270.351167613948 63.1770493557208 0.2029042
42 45 1102.32670037748 4.34201669745742 0.6626705
42 56.25 104.264311705926 -27.555125252277 -0.0740295
42 67.5 233.006159198555 -52.6170261041697 -0.5172303
42 78.75 4064.40355437211 216.904049543386 0.3746251
42 90 885.989325438083 -61.65104625375 -0.730086
42 101.25 928.494380851891 -70.7448735716956 -0.6164996
42 112.5 1420.55563283435 -11.6517712843725 -0.002147
42 123.75 181.003515658809 26.399736748098 0.1955979
42 135 -0 10.9849519281437 0.0652677
42 146.25 -0 -154.743630156749 -0.5040781
42 157.5 -0 -12.5416459938767 -0.062361
42 168.75 -0 -35.9288320588329 -0.2464813
42 180 -0 -19.9634496289669 -0.1802339
42 191.25 -0 -9.1826652344675 -0.0737629
42 202.5 -0 -11.8596755472122 -0.0710263
42 213.75 -0 -19.1810767900989 -0.1302599
42 225 -0 -24.4377385062618 -0.1774632
42 236.25 767.080807473588 9.50608739666377 0.0257231
42 247.5 1563.83832973441 11.7118777729756 0.2379337
42 258.75 1055.20825799334 16.799048763191 0.0726934
42 270 227.02794123215 -21.2378645059833 -0.1624627
42 281.25 649.117409594565 12.2079442515723 -0.0573802
42 292.5 -0 11.8152365261401 0.1260448
42 303.75 -0 -14.3154533656445 -0.2604042
42 315 -0 5.85257660586213 0.0400421
42 326.25 -0 29.5286047421138 0.3121599
42 337.5 -0 51.1925375622811 0.3238784
42 348.75 -0 34.8470948246707 0.0372107
36 0 -0 26.868 0.2313887
36 10 106.506480016278 17.4966633529025 0.2279437
36 20 -0 -49.1916000161056 -0.5820174
36 30 -0 -133.950411563445 -0.5499355
36 40 330.766076129568 26.8084681919559 0.2243747
36 50 1186.25881667826 -6.40035935086501 0.6857553
36 60 961.290810029455 10.9865482264242 0.1293199
36 70 3469.24526606333 40.5208508537451 0.0622704
36 80 4151.39466336595 -111.587954851696 0.4948356
36 90 5099.70893421406 22.0129611424599 0.2291007
36 100 3277.52181063114 -80.6063461058432 -0.1138642
36 110 1196.92686433902 -0.833510284623443 -0.2433087
36 120 58.5523681865164 7.86031155670885 0.1032955
36 130 -0 -31.3121940783299 0.2312585
36 140 16.2481554136242 119.695609130298 0.5989997
36 150 -0 1.61812897992754 -0.0872869
36 160 -0 -22.6684210466774 -0.1644893
