90 0 0 12.188 0.0341504
89 0 0 9.7800000000001 0.0442338
89 90 0 10.561475150607 0.027885233333333
89 180 0 14.416127312628 0.013843766666667
89 270 0 60.631521905933 0.075399799999999
88 0 0 -6.2976666666665 0.051872766666666
88 45 0 22.927786584575 0.1300947
88 90 0 1.3612792590757 0.049723166666666
88 135 0 67.693106025648 -0.017565433333333
88 180 0 23.077033136626 0.0054649333333332
88 225 0 0.089102858755042 0.085790699999999
88 270 0 54.874259184529 0.13928406666667
88 315 0 -22.624050451096 0.0793397
87 0 0 14.643 0.1012317
87 30 0 40.737799892268 0.2033422
87 60 0 -18.614689892896 0.1874693
87 90 0 14.106052685104 0.1073208
87 120 0 -3.0242252978901 -0.0075862
87 150 0 42.674022837581 0.0108922
87 180 0 18.181354239205 0.0375038
87 210 0 17.245465474554 0.0982147
87 240 0 2.5637143035241 0.1833722
87 270 0 10.900805343768 0.1877438
87 300 0 37.685209385927 0.1426517
87 330 0 7.0229990085573 0.0497779
86 0 0 16.384333333333 0.16475343333333
86 22.5 0 -5.4188051870552 0.24753436666667
86 45 0 44.768930729844 0.2194306
86 67.5 0 27.802926296181 0.17595073333334
86 90 0 45.744439076443 0.14129486666667
86 112.5 0 2.1591653070148 0.052900033333329
86 135 0 -7.4423172044971 0.011033433333333
86 157.5 0 73.777056090151 0.052917866666665
86 180 0 -4.8568671756742 0.086793766666665
86 202.5 0 -7.0167133757147 0.12751323333333
86 225 0 9.6605311053743 0.20380746666666
86 247.5 0 46.910012651661 0.25312703333333
86 270 0 9.580133244446 0.20972966666667
86 292.5 0 11.75399560095 0.1863734
86 315 0 -2.3707882872109 0.095718366666666
86 337.5 0 -1.2280751429201 0.065195366666663
85 0 0 34.206666666667 0.2219403
85 18 0 31.526281938204 0.2461206
85 36 0 35.82638233893 0.1862703
85 54 0 6.0701083558488 0.1208613
85 72 0 4.1757465791505 0.128259
85 90 0 23.614928151132 0.12759826666667
85 108 0 41.736492918566 0.0993136
85 126 0 -5.9871608600327 0.0201878
85 144 0 1.0340211488801 0.0324673
85 162 0 -16.793479626819 0.0528566
85 180 0 20.186439074683 0.12280143333333
85 198 0 12.83731646115 0.1624665
85 216 0 25.009400471155 0.182403
85 234 0 35.253546373502 0.2248426
85 252 0 44.40904044407 0.2461942
85 270 0 24.422750412066 0.2036798
85 288 0 45.776317821013 0.2023487
85 306 0 8.7287982323577 0.1469204
85 324 0 20.648249866985 0.1010753
85 342 0 71.825799394766 0.124719
84 0 0 35.058 0.2471151
84 15 0 19.173662645085 0.2099871
84 30 0 10.989347407132 0.1362708
84 45 0 3.0825311033501 0.0957971
84 60 0 1.6271652066468 0.0840842
84 75 0 7.180359502129 0.1268346
84 90 0 -1.3330160598557 0.0992797
84 105 0 47.159566765997 0.0984575
84 120 0 22.656495458282 0.0590796
84 135 0 -2.0549736915517 -0.0131062
84 150 0 -0.51585080483227 0.0025258
84 165 0 5.5724767695223 0.0320133
84 180 0 18.001833835126 0.1035299
84 195 0 10.212825098095 0.1407176
